,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
893,Suicide On the Hillside,Dave Manning,0.289,0.213,0,-12.014,1,0.0288,0.966,0.0084,0.156,0.226,91.248,audio_features,2tRmE7vq8Z6joB3iVbQgVi,spotify:track:2tRmE7vq8Z6joB3iVbQgVi,https://api.spotify.com/v1/tracks/2tRmE7vq8Z6joB3iVbQgVi,https://api.spotify.com/v1/audio-analysis/2tRmE7vq8Z6joB3iVbQgVi,372413,4
894,Celtic Kalkadunga Polka,"Polkastra', 'William Barton",0.453,0.488,9,-5.252,1,0.0408,0.629,0.15,0.287,0.488,126.046,audio_features,5pMUY1R0IMRkSLP0iIAYyI,spotify:track:5pMUY1R0IMRkSLP0iIAYyI,https://api.spotify.com/v1/tracks/5pMUY1R0IMRkSLP0iIAYyI,https://api.spotify.com/v1/audio-analysis/5pMUY1R0IMRkSLP0iIAYyI,457400,4
895,Pute Prada,"Golya Guzman', 'HrPelle",0.869,0.575,6,-4.359,0,0.083,0.348,0,0.0918,0.641,120.029,audio_features,5mu7FYxiXNVWSZJbg01HCY,spotify:track:5mu7FYxiXNVWSZJbg01HCY,https://api.spotify.com/v1/tracks/5mu7FYxiXNVWSZJbg01HCY,https://api.spotify.com/v1/audio-analysis/5mu7FYxiXNVWSZJbg01HCY,214016,4
896,"Behold, Malevolence",Enterprise Earth,0.309,0.984,8,-7.249,1,0.272,0.00507,0.189,0.145,0.0385,125.164,audio_features,0vpeorCFjZAoHrhQfg9NC5,spotify:track:0vpeorCFjZAoHrhQfg9NC5,https://api.spotify.com/v1/tracks/0vpeorCFjZAoHrhQfg9NC5,https://api.spotify.com/v1/audio-analysis/0vpeorCFjZAoHrhQfg9NC5,246849,3
897,Dreams,Hiroshima,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
898,"Clarinet Sonata in F Minor, Op. 120, No. 1: II. Andante un poco adagio",Johannes Brahms,0.195,0.00302,8,-30.221,1,0.0491,0.994,0.856,0.0908,0.0632,130.784,audio_features,5JYQVU7T5REwRKAvwc5txI,spotify:track:5JYQVU7T5REwRKAvwc5txI,https://api.spotify.com/v1/tracks/5JYQVU7T5REwRKAvwc5txI,https://api.spotify.com/v1/audio-analysis/5JYQVU7T5REwRKAvwc5txI,297827,4
899,Giù x Terra,Ghali,0.629,0.634,6,-8.866,1,0.0741,0.0823,4.39e-05,0.136,0.283,99.144,audio_features,7sbYNFJCW8bu70TV1tKTed,spotify:track:7sbYNFJCW8bu70TV1tKTed,https://api.spotify.com/v1/tracks/7sbYNFJCW8bu70TV1tKTed,https://api.spotify.com/v1/audio-analysis/7sbYNFJCW8bu70TV1tKTed,133636,4
900,Complete Loss of Reality,"Mentallo', 'The Fixer",0.456,0.998,0,-3.977,0,0.141,0.0416,0.928,0.334,0.0539,105.006,audio_features,3E98xBeGxlSKmKQJuvrZ2u,spotify:track:3E98xBeGxlSKmKQJuvrZ2u,https://api.spotify.com/v1/tracks/3E98xBeGxlSKmKQJuvrZ2u,https://api.spotify.com/v1/audio-analysis/3E98xBeGxlSKmKQJuvrZ2u,155440,4
901,Ragmala in Khammaj and Bhatiyalli Dhun,"Vilayat Khan', 'Zakir Hussain",0.432,0.543,1,-10.062,1,0.0378,0.746,0.487,0.677,0.327,134.318,audio_features,34On5gPhLSenvwOYER8s7N,spotify:track:34On5gPhLSenvwOYER8s7N,https://api.spotify.com/v1/tracks/34On5gPhLSenvwOYER8s7N,https://api.spotify.com/v1/audio-analysis/34On5gPhLSenvwOYER8s7N,807818,3
902,Its Unheard Of,Thaddeus Carlton,0.44,0.284,2,-9.092,1,0.0304,0.764,0.0392,0.076,0.225,79.666,audio_features,0zDfYXlgOZMA2leT4Slz4m,spotify:track:0zDfYXlgOZMA2leT4Slz4m,https://api.spotify.com/v1/tracks/0zDfYXlgOZMA2leT4Slz4m,https://api.spotify.com/v1/audio-analysis/0zDfYXlgOZMA2leT4Slz4m,275628,4
903,"Cello Suite No. 3 in C Major, BWV 1009: III. Courante","Johann Sebastian Bach', 'Yiorgos Kaloudis",0.35,0.158,6,-24.614,1,0.0616,0.976,0.866,0.288,0.803,86.183,audio_features,2Kf1kYIvho222Gu9iK83AH,spotify:track:2Kf1kYIvho222Gu9iK83AH,https://api.spotify.com/v1/tracks/2Kf1kYIvho222Gu9iK83AH,https://api.spotify.com/v1/audio-analysis/2Kf1kYIvho222Gu9iK83AH,201167,4
904,You're Singin' My Song,Durwood Haddock,0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,audio_features,4kV4N9D1iKVxx1KLvtTpjS,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,190440,4
905,Butterfly Angels,John Boda,0.697,0.638,8,-6.536,1,0.0296,0.00131,0.0622,0.184,0.595,111.981,audio_features,01dQHUYz6EerSF6JQDolCC,spotify:track:01dQHUYz6EerSF6JQDolCC,https://api.spotify.com/v1/tracks/01dQHUYz6EerSF6JQDolCC,https://api.spotify.com/v1/audio-analysis/01dQHUYz6EerSF6JQDolCC,252558,4
906,Suitcase Song,Framing the Red,0.391,0.34,0,-13.3,1,0.0403,0.758,0.000224,0.117,0.26,99.605,audio_features,1HAbsTTwgBsA4uJCoUNT8c,spotify:track:1HAbsTTwgBsA4uJCoUNT8c,https://api.spotify.com/v1/tracks/1HAbsTTwgBsA4uJCoUNT8c,https://api.spotify.com/v1/audio-analysis/1HAbsTTwgBsA4uJCoUNT8c,280187,3
907,SSI Intro,Purple Motion,0.758,0.467,11,-11.419,0,0.206,0.482,0.00665,0.0899,0.232,119.914,audio_features,7i3kr1y4u5MdWyCpWy3Tcb,spotify:track:7i3kr1y4u5MdWyCpWy3Tcb,https://api.spotify.com/v1/tracks/7i3kr1y4u5MdWyCpWy3Tcb,https://api.spotify.com/v1/audio-analysis/7i3kr1y4u5MdWyCpWy3Tcb,103267,4
908,Sugar,Jelly Roll Johnson,0.494,0.842,7,-4.784,1,0.0843,0.00579,0,0.122,0.574,162.011,audio_features,2TfSHkHiFO4gRztVIkggkE,spotify:track:2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE,229093,4
909,Bethlehem Blue,The Crossing,0.382,0.062,8,-22.542,1,0.0449,0.996,0.967,0.109,0.292,76.806,audio_features,6793E2SAICtUrj4Cg69l7R,spotify:track:6793E2SAICtUrj4Cg69l7R,https://api.spotify.com/v1/tracks/6793E2SAICtUrj4Cg69l7R,https://api.spotify.com/v1/audio-analysis/6793E2SAICtUrj4Cg69l7R,118654,4
910,Suspension Without Suspense,Rockabye Baby!,0.49,0.626,7,-6.899,1,0.031,0.157,0,0.111,0.195,124.975,audio_features,0kTps2KCef7yRl5oIMS3Js,spotify:track:0kTps2KCef7yRl5oIMS3Js,https://api.spotify.com/v1/tracks/0kTps2KCef7yRl5oIMS3Js,https://api.spotify.com/v1/audio-analysis/0kTps2KCef7yRl5oIMS3Js,250587,4
911,"Flute Sonata in B Minor, BWV 1030: I. Andante","Johann Sebastian Bach', 'Pauliina Fred', 'Aapo Häkkinen",0.336,0.141,2,-20.141,0,0.0392,0.937,0.000825,0.0913,0.35,114.048,audio_features,1EXisNgsWzGgfjsQHyWSYz,spotify:track:1EXisNgsWzGgfjsQHyWSYz,https://api.spotify.com/v1/tracks/1EXisNgsWzGgfjsQHyWSYz,https://api.spotify.com/v1/audio-analysis/1EXisNgsWzGgfjsQHyWSYz,520507,4
912,Goin' To Miami,"""Todor 'Toscho' Todorovic""",0.729,0.61,2,-6.905,1,0.0376,0.46,0,0.115,0.171,114.947,audio_features,4660wFBW0ZlWWZhw5NtsLM,spotify:track:4660wFBW0ZlWWZhw5NtsLM,https://api.spotify.com/v1/tracks/4660wFBW0ZlWWZhw5NtsLM,https://api.spotify.com/v1/audio-analysis/4660wFBW0ZlWWZhw5NtsLM,185953,4
913,Bandamix de Lalo Tzul: Haydee / Que Te Ha Dado Esa Mujer / Se Fué Mi Amor / Adiós Mi Amor,Banda Santa Cecilia,0.349,0.57,0,-7.552,1,0.0455,0.0685,2.69e-06,0.28,0.688,201.266,audio_features,3whVancvd3oIC0W7WEFXwm,spotify:track:3whVancvd3oIC0W7WEFXwm,https://api.spotify.com/v1/tracks/3whVancvd3oIC0W7WEFXwm,https://api.spotify.com/v1/audio-analysis/3whVancvd3oIC0W7WEFXwm,337615,4
914,Livin' In Debt,Thaddeus Carlton,0.677,0.638,8,-8.631,1,0.333,0.589,0,0.193,0.435,82.81,audio_features,2e3Ea0o24lReQFR4FA7yXH,spotify:track:2e3Ea0o24lReQFR4FA7yXH,https://api.spotify.com/v1/tracks/2e3Ea0o24lReQFR4FA7yXH,https://api.spotify.com/v1/audio-analysis/2e3Ea0o24lReQFR4FA7yXH,211497,4
915,The Collector,Suffering And The Hideous Thieves,0.663,0.964,0,-3.987,1,0.0707,0.0017,0.0637,0.137,0.4,138.009,audio_features,74a9wwkQvx2jxu8JcReK08,spotify:track:74a9wwkQvx2jxu8JcReK08,https://api.spotify.com/v1/tracks/74a9wwkQvx2jxu8JcReK08,https://api.spotify.com/v1/audio-analysis/74a9wwkQvx2jxu8JcReK08,187493,3
916,Sonata for Violin and Harpsichord in C Minor: II. Presto,"Johann Georg Pisendel', 'Rachel Podger",0.378,0.3,11,-19.267,0,0.0342,0.807,0.000279,0.302,0.599,106.258,audio_features,5uU86akdvAk0z5LlQM3gvE,spotify:track:5uU86akdvAk0z5LlQM3gvE,https://api.spotify.com/v1/tracks/5uU86akdvAk0z5LlQM3gvE,https://api.spotify.com/v1/audio-analysis/5uU86akdvAk0z5LlQM3gvE,205947,4
917,Variation 6: L'istesso tempo,"Felix Mendelssohn', 'Emanuel Gruber', 'Arnon Erez",0.427,0.0921,2,-26.573,1,0.033,0.99,0.974,0.129,0.965,67.466,audio_features,5eWmnBTZvOKbol2Zq34eol,spotify:track:5eWmnBTZvOKbol2Zq34eol,https://api.spotify.com/v1/tracks/5eWmnBTZvOKbol2Zq34eol,https://api.spotify.com/v1/audio-analysis/5eWmnBTZvOKbol2Zq34eol,29960,3
918,Love Me Too,Cody Shuler,0.52,0.573,4,-5.239,1,0.0293,0.181,0,0.107,0.207,117.067,audio_features,5zHNDA2hDtRaEDTO8VFwf9,spotify:track:5zHNDA2hDtRaEDTO8VFwf9,https://api.spotify.com/v1/tracks/5zHNDA2hDtRaEDTO8VFwf9,https://api.spotify.com/v1/audio-analysis/5zHNDA2hDtRaEDTO8VFwf9,251827,3
919,Never Let Me Go,Irene Kral,0.461,0.73,9,-3.262,1,0.0371,0.295,4.31e-06,0.383,0.253,145.197,audio_features,6cC9RY7MoUx5z3aHjDTNI6,spotify:track:6cC9RY7MoUx5z3aHjDTNI6,https://api.spotify.com/v1/tracks/6cC9RY7MoUx5z3aHjDTNI6,https://api.spotify.com/v1/audio-analysis/6cC9RY7MoUx5z3aHjDTNI6,271013,4
920,Le plus beau voyage,Claude Gauthier,0.36,0.4,2,-8.229,1,0.031,0.579,0.00121,0.114,0.134,77.166,audio_features,5eHqUlpLA9PxKQPeaaBdzy,spotify:track:5eHqUlpLA9PxKQPeaaBdzy,https://api.spotify.com/v1/tracks/5eHqUlpLA9PxKQPeaaBdzy,https://api.spotify.com/v1/audio-analysis/5eHqUlpLA9PxKQPeaaBdzy,244133,4
921,Die Pig Die,Abscess,0.49,0.813,8,-3.083,1,0.128,0.235,0,0.275,0.964,170.511,audio_features,3MJZARtBbJisskutm1oCmc,spotify:track:3MJZARtBbJisskutm1oCmc,https://api.spotify.com/v1/tracks/3MJZARtBbJisskutm1oCmc,https://api.spotify.com/v1/audio-analysis/3MJZARtBbJisskutm1oCmc,162507,4
922,Over the Stone: IV. Crossing the Stone,"Karl Jenkins', 'Traditional', 'Catrin Finch', 'The City of Prague Philharmonic Orchestra",0.187,0.208,5,-13.318,0,0.0399,0.937,0.88,0.0831,0.0429,118.207,audio_features,5yC2sG5JzmslSvpba82ixJ,spotify:track:5yC2sG5JzmslSvpba82ixJ,https://api.spotify.com/v1/tracks/5yC2sG5JzmslSvpba82ixJ,https://api.spotify.com/v1/audio-analysis/5yC2sG5JzmslSvpba82ixJ,257200,4
923,Wake Up Time - Home Recording,Tom Petty,0.492,0.175,2,-15.023,1,0.03,0.948,0.000622,0.101,0.237,102.044,audio_features,5tXeHPmizjDjYtzaQBSuyC,spotify:track:5tXeHPmizjDjYtzaQBSuyC,https://api.spotify.com/v1/tracks/5tXeHPmizjDjYtzaQBSuyC,https://api.spotify.com/v1/audio-analysis/5tXeHPmizjDjYtzaQBSuyC,340131,3
924,Sidetracked In Miami,Tim Kinsella,0.572,0.135,5,-18.804,1,0.0353,0.943,0.067,0.11,0.0773,109.352,audio_features,4foMTOEuPlkgJKCRsuPKv9,spotify:track:4foMTOEuPlkgJKCRsuPKv9,https://api.spotify.com/v1/tracks/4foMTOEuPlkgJKCRsuPKv9,https://api.spotify.com/v1/audio-analysis/4foMTOEuPlkgJKCRsuPKv9,156103,4
925,John Wayne,Cigarettes After Sex,0.638,0.683,6,-5.889,0,0.0275,0.000877,0.000645,0.178,0.615,109.051,audio_features,0gjUYiqimLvi6QxJ0Od2Dg,spotify:track:0gjUYiqimLvi6QxJ0Od2Dg,https://api.spotify.com/v1/tracks/0gjUYiqimLvi6QxJ0Od2Dg,https://api.spotify.com/v1/audio-analysis/0gjUYiqimLvi6QxJ0Od2Dg,295776,4
926,Almost Love - Solo Demo,Andrew Gold,0.515,0.215,2,-13.932,0,0.0453,0.918,0,0.101,0.478,169.2,audio_features,1oExPZxewJJS5AeVysq7WU,spotify:track:1oExPZxewJJS5AeVysq7WU,https://api.spotify.com/v1/tracks/1oExPZxewJJS5AeVysq7WU,https://api.spotify.com/v1/audio-analysis/1oExPZxewJJS5AeVysq7WU,221882,3
927,In The Streets Of London,The Business,0.384,0.274,7,-11.226,1,0.0422,0.693,0.000561,0.448,0.0802,93.274,audio_features,1tC9niAxxaQhdLeAfRx15M,spotify:track:1tC9niAxxaQhdLeAfRx15M,https://api.spotify.com/v1/tracks/1tC9niAxxaQhdLeAfRx15M,https://api.spotify.com/v1/audio-analysis/1tC9niAxxaQhdLeAfRx15M,177333,3
928,Wild Ass,Michael Katon,0.839,0.601,9,-7.608,1,0.25,0.051,0.000223,0.0817,0.479,101.995,audio_features,6UGht8GPlOk1tIdxBvQLY0,spotify:track:6UGht8GPlOk1tIdxBvQLY0,https://api.spotify.com/v1/tracks/6UGht8GPlOk1tIdxBvQLY0,https://api.spotify.com/v1/audio-analysis/6UGht8GPlOk1tIdxBvQLY0,200333,4
929,Wir sind die Welt,Eva Luginger,0.581,0.656,10,-11.248,1,0.0505,0.254,0,0.215,0.376,136.006,audio_features,3uFwBt6PifAgABEIpcAFcJ,spotify:track:3uFwBt6PifAgABEIpcAFcJ,https://api.spotify.com/v1/tracks/3uFwBt6PifAgABEIpcAFcJ,https://api.spotify.com/v1/audio-analysis/3uFwBt6PifAgABEIpcAFcJ,244707,4
930,Piece of Me,EURINGER,0.769,0.638,11,-5.054,1,0.216,0.0902,0,0.0857,0.782,115.007,audio_features,2EvwLVrnYbCZEG6Kx5DCRy,spotify:track:2EvwLVrnYbCZEG6Kx5DCRy,https://api.spotify.com/v1/tracks/2EvwLVrnYbCZEG6Kx5DCRy,https://api.spotify.com/v1/audio-analysis/2EvwLVrnYbCZEG6Kx5DCRy,212107,4
931,Everlasting Love,Fifth Harmony,0.546,0.828,4,-4.771,1,0.0394,0.719,0.03,0.372,0.401,121.418,audio_features,5i7rT8lbGzjj1n7TTXR5U8,spotify:track:5i7rT8lbGzjj1n7TTXR5U8,https://api.spotify.com/v1/tracks/5i7rT8lbGzjj1n7TTXR5U8,https://api.spotify.com/v1/audio-analysis/5i7rT8lbGzjj1n7TTXR5U8,153947,4
932,Void,The Sunless Sea,0.767,0.854,4,-4.57,0,0.0675,0.169,0.000529,0.175,0.519,109.943,audio_features,4UYQHTgOlSdaQWfUTAjpop,spotify:track:4UYQHTgOlSdaQWfUTAjpop,https://api.spotify.com/v1/tracks/4UYQHTgOlSdaQWfUTAjpop,https://api.spotify.com/v1/audio-analysis/4UYQHTgOlSdaQWfUTAjpop,230501,4
933,MOVES,"The MessyPainter', 'Izzy",0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,audio_features,7LcfRTgAVTs5pQGEQgUEzN,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,201160,4
934,Aintcha Bitch,"Krizz Kaliko', 'Tech N9ne",0.784,0.582,3,-6.509,0,0.341,0.0563,0,0.352,0.756,73.972,audio_features,6awrmZizSrwPOsenbynfay,spotify:track:6awrmZizSrwPOsenbynfay,https://api.spotify.com/v1/tracks/6awrmZizSrwPOsenbynfay,https://api.spotify.com/v1/audio-analysis/6awrmZizSrwPOsenbynfay,186320,4
935,Offertorium-motet - Sub tuum presidium,"The Anonymous', 'Cappella Pratensis', 'Stratton Bull",0.0927,0.233,11,-17.575,1,0.0377,0.993,0.0569,0.0928,0.0425,75.961,audio_features,1HJbZT8tBFOcCeKuLaXfmi,spotify:track:1HJbZT8tBFOcCeKuLaXfmi,https://api.spotify.com/v1/tracks/1HJbZT8tBFOcCeKuLaXfmi,https://api.spotify.com/v1/audio-analysis/1HJbZT8tBFOcCeKuLaXfmi,161400,3
936,You Make My Heart Smile,Gary Jess,0.733,0.443,2,-8.14,0,0.0664,0.645,0.0206,0.107,0.562,103.948,audio_features,1m8pWMskDs3LiXKFJ16we6,spotify:track:1m8pWMskDs3LiXKFJ16we6,https://api.spotify.com/v1/tracks/1m8pWMskDs3LiXKFJ16we6,https://api.spotify.com/v1/audio-analysis/1m8pWMskDs3LiXKFJ16we6,157174,4
937,"So Long, Los Guapos",Mating Ritual,0.758,0.175,0,-14.338,1,0.063,0.372,0.916,0.115,0.97,119.998,audio_features,74iopuTI1Oko9TTdot0Qqe,spotify:track:74iopuTI1Oko9TTdot0Qqe,https://api.spotify.com/v1/tracks/74iopuTI1Oko9TTdot0Qqe,https://api.spotify.com/v1/audio-analysis/74iopuTI1Oko9TTdot0Qqe,95428,4
938,They'll Never Take Us Alive,Zig Zags,0.362,0.934,6,-3.458,0,0.0579,0.000119,4.9e-06,0.312,0.514,166.03,audio_features,69okqylQdHUe90a70Q2ued,spotify:track:69okqylQdHUe90a70Q2ued,https://api.spotify.com/v1/tracks/69okqylQdHUe90a70Q2ued,https://api.spotify.com/v1/audio-analysis/69okqylQdHUe90a70Q2ued,205316,4
939,Monument,Gene Parsons,0.706,0.742,1,-3.19,0,0.351,0.471,0.0142,0.0976,0.595,169.921,audio_features,3h6uFCOSSpj7FIgzDhuJJN,spotify:track:3h6uFCOSSpj7FIgzDhuJJN,https://api.spotify.com/v1/tracks/3h6uFCOSSpj7FIgzDhuJJN,https://api.spotify.com/v1/audio-analysis/3h6uFCOSSpj7FIgzDhuJJN,173647,4
940,Augustine,Swan Dive,0.75,0.606,6,-9.928,1,0.0726,0.153,0.000289,0.316,0.115,119.99,audio_features,4sln3hvqGxLEUCcAmTO4pR,spotify:track:4sln3hvqGxLEUCcAmTO4pR,https://api.spotify.com/v1/tracks/4sln3hvqGxLEUCcAmTO4pR,https://api.spotify.com/v1/audio-analysis/4sln3hvqGxLEUCcAmTO4pR,231189,4
941,Searching For A Heart,Don Henley,0.612,0.54,7,-11.244,1,0.0264,0.323,0.0207,0.0872,0.644,109.817,audio_features,4MScpu9QpcMrsN7edehi5U,spotify:track:4MScpu9QpcMrsN7edehi5U,https://api.spotify.com/v1/tracks/4MScpu9QpcMrsN7edehi5U,https://api.spotify.com/v1/audio-analysis/4MScpu9QpcMrsN7edehi5U,256373,4
942,Animal Attraction,Shoes,0.848,0.559,7,-4.576,1,0.0501,0.000514,0.00181,0.0933,0.964,122.01,audio_features,7f1wphFqwgGzTD4D20XHVh,spotify:track:7f1wphFqwgGzTD4D20XHVh,https://api.spotify.com/v1/tracks/7f1wphFqwgGzTD4D20XHVh,https://api.spotify.com/v1/audio-analysis/7f1wphFqwgGzTD4D20XHVh,220497,4
943,Human Prototype,"APER7URE', '5haus",0.449,0.938,1,-4.944,1,0.056,0.00114,0.473,0.147,0.103,174.017,audio_features,4n8QGvUYq1CoYOcE6OWc6J,spotify:track:4n8QGvUYq1CoYOcE6OWc6J,https://api.spotify.com/v1/tracks/4n8QGvUYq1CoYOcE6OWc6J,https://api.spotify.com/v1/audio-analysis/4n8QGvUYq1CoYOcE6OWc6J,282759,4
944,The Spacemen Are Coming,Trip Theory,0.671,0.865,2,-9.712,1,0.0675,0.0235,0.38,0.104,0.689,138.039,audio_features,4NwyvzrIHjFr9Fp9pcojQR,spotify:track:4NwyvzrIHjFr9Fp9pcojQR,https://api.spotify.com/v1/tracks/4NwyvzrIHjFr9Fp9pcojQR,https://api.spotify.com/v1/audio-analysis/4NwyvzrIHjFr9Fp9pcojQR,377333,4
945,Passage,Mad Essence,0.152,0.0621,9,-30.406,0,0.05,0.881,0.91,0.105,0.0769,70.965,audio_features,7p5F5sN8xdUSxMjUw8Kyk2,spotify:track:7p5F5sN8xdUSxMjUw8Kyk2,https://api.spotify.com/v1/tracks/7p5F5sN8xdUSxMjUw8Kyk2,https://api.spotify.com/v1/audio-analysis/7p5F5sN8xdUSxMjUw8Kyk2,177758,4
946,War (Live),Richard Cheese,0.796,0.95,1,-5.107,1,0.127,0.0246,4.34e-05,0.0349,0.769,102.998,audio_features,27BOtx9uw0FbKFE1oKQX8B,spotify:track:27BOtx9uw0FbKFE1oKQX8B,https://api.spotify.com/v1/tracks/27BOtx9uw0FbKFE1oKQX8B,https://api.spotify.com/v1/audio-analysis/27BOtx9uw0FbKFE1oKQX8B,411572,4
947,Too Young,Joseph Birdsong,0.602,0.635,4,-6.526,0,0.052,0.271,3.2e-05,0.0829,0.225,123.05,audio_features,4SYUUlkScpNR1QvPscXf8t,spotify:track:4SYUUlkScpNR1QvPscXf8t,https://api.spotify.com/v1/tracks/4SYUUlkScpNR1QvPscXf8t,https://api.spotify.com/v1/audio-analysis/4SYUUlkScpNR1QvPscXf8t,237147,4
948,Gone Wrong,"Wapp', 'Doublecuhh",0.717,0.735,10,-5.764,0,0.0404,0.0504,0,0.132,0.787,107.0,audio_features,48oN0dm8zwleoUvuLBqIOp,spotify:track:48oN0dm8zwleoUvuLBqIOp,https://api.spotify.com/v1/tracks/48oN0dm8zwleoUvuLBqIOp,https://api.spotify.com/v1/audio-analysis/48oN0dm8zwleoUvuLBqIOp,164000,4
949,Keeps Me Breathing (Instrumental),Approaching Nirvana,0.597,0.437,9,-8.45,1,0.0363,0.193,0.0673,0.116,0.0792,128.052,audio_features,7CitQ6rhpvsGXxEdfYA344,spotify:track:7CitQ6rhpvsGXxEdfYA344,https://api.spotify.com/v1/tracks/7CitQ6rhpvsGXxEdfYA344,https://api.spotify.com/v1/audio-analysis/7CitQ6rhpvsGXxEdfYA344,213750,4
950,Chicago Blues,"Arthur ""Big Boy"" Crudup",0.332,0.362,10,-16.326,1,0.0355,0.941,0.909,0.933,0.331,79.178,audio_features,3XZGTlTWpzrxiAT9tjzlSL,spotify:track:3XZGTlTWpzrxiAT9tjzlSL,https://api.spotify.com/v1/tracks/3XZGTlTWpzrxiAT9tjzlSL,https://api.spotify.com/v1/audio-analysis/3XZGTlTWpzrxiAT9tjzlSL,832840,3
951,Citadel,Loney Dear,0.247,0.66,9,-7.631,1,0.0369,0.0148,0.000286,0.0884,0.612,114.801,audio_features,4GOpMcPnnF9mtHNYgUPep6,spotify:track:4GOpMcPnnF9mtHNYgUPep6,https://api.spotify.com/v1/tracks/4GOpMcPnnF9mtHNYgUPep6,https://api.spotify.com/v1/audio-analysis/4GOpMcPnnF9mtHNYgUPep6,170840,4
952,Point of Know Return,Kansas,0.687,0.59,5,-5.204,1,0.0367,0.0889,0.000173,0.171,0.653,136.232,audio_features,0YoAVHXeEPPzZxK0xPQqYn,spotify:track:0YoAVHXeEPPzZxK0xPQqYn,https://api.spotify.com/v1/tracks/0YoAVHXeEPPzZxK0xPQqYn,https://api.spotify.com/v1/audio-analysis/0YoAVHXeEPPzZxK0xPQqYn,190760,4
953,"Fantasia in G Minor, P. 6","John Dowland', 'Nigel North",0.239,0.0102,1,-34.109,0,0.0392,0.992,0.938,0.105,0.121,70.578,audio_features,2XPy48dKUluGahjUHh0tvH,spotify:track:2XPy48dKUluGahjUHh0tvH,https://api.spotify.com/v1/tracks/2XPy48dKUluGahjUHh0tvH,https://api.spotify.com/v1/audio-analysis/2XPy48dKUluGahjUHh0tvH,229227,4
954,Add This Song(Gluteus Maximus Mix) - Gluteus Maximus Mix Remix,GusGus,0.819,0.438,0,-14.434,1,0.0593,0.0513,0.665,0.0984,0.311,126.014,audio_features,5hU9wAKflBqe7BAFVdPgE5,spotify:track:5hU9wAKflBqe7BAFVdPgE5,https://api.spotify.com/v1/tracks/5hU9wAKflBqe7BAFVdPgE5,https://api.spotify.com/v1/audio-analysis/5hU9wAKflBqe7BAFVdPgE5,454316,4
955,A Golden Age,The Peacers,0.426,0.521,5,-6.552,1,0.0674,0.782,0,0.293,0.439,94.274,audio_features,2epHkaf21cDn9ysC6iCw1N,spotify:track:2epHkaf21cDn9ysC6iCw1N,https://api.spotify.com/v1/tracks/2epHkaf21cDn9ysC6iCw1N,https://api.spotify.com/v1/audio-analysis/2epHkaf21cDn9ysC6iCw1N,156200,4
956,"String Quartet No. 14 in C-Sharp Minor, Op. 131: VI. Adagio","Ludwig van Beethoven', 'Calder Quartet",0.199,0.0411,8,-27.764,0,0.046,0.963,0.9,0.149,0.0364,90.767,audio_features,2tUqmPe4MndmzTndHeORMd,spotify:track:2tUqmPe4MndmzTndHeORMd,https://api.spotify.com/v1/tracks/2tUqmPe4MndmzTndHeORMd,https://api.spotify.com/v1/audio-analysis/2tUqmPe4MndmzTndHeORMd,112640,4
957,Cool Black Moon,The Rosedales,0.518,0.888,8,-6.16,1,0.0471,0.000177,0.00299,0.0924,0.88,103.685,audio_features,6n7uISLnS2VzH3IUuZGclO,spotify:track:6n7uISLnS2VzH3IUuZGclO,https://api.spotify.com/v1/tracks/6n7uISLnS2VzH3IUuZGclO,https://api.spotify.com/v1/audio-analysis/6n7uISLnS2VzH3IUuZGclO,110093,4
958,Taps,Timothy Seaman,0.169,0.00744,5,-24.656,1,0.0413,0.995,0.985,0.0778,0.202,68.832,audio_features,3A1lpeW9lJYP1tDOATEcCg,spotify:track:3A1lpeW9lJYP1tDOATEcCg,https://api.spotify.com/v1/tracks/3A1lpeW9lJYP1tDOATEcCg,https://api.spotify.com/v1/audio-analysis/3A1lpeW9lJYP1tDOATEcCg,54480,3
